Index,Time,(Imu_info).Gyro[0],(Imu_info).Gyro[1],(Imu_info).Gyro[2],(Imu_info).Accel[0],(Imu_info).Accel[1],(Imu_info).Accel[2]
3095,30.960123,-0.0108591653,-0.00513470406,0.00385732227,-1.90959227,0.201782078,9.84696579
3096,30.970087,-0.00233704969,-0.000873646291,-0.00892585143,-2.02332377,0.150419369,9.83962727
3097,30.979862,-0.00127178524,-0.00300417515,-0.00573005807,-1.9829675,0.19627893,9.83962727
3098,30.990207,-0.0140549587,-0.0157873482,-0.0121216448,-1.93894219,0.102725424,9.83045578
3099,31.000219,0.00298927259,-0.0211136695,0.00918364432,-1.98663616,0.150419369,9.9001627
3100,31.010163,0.000858743675,-0.00513470406,0.0230320822,-1.99580812,0.143081829,9.80477428
3101,31.020097,-0.0044675786,-0.00513470406,0.0123794377,-1.98480177,0.16509442,9.90933418
3102,31.030049,0.00618506595,-0.00193891069,0.000661528786,-1.99030507,0.139413059,9.82311821
3103,31.039814,0.00298927259,-0.00619996851,-0.0217090249,-1.97379565,0.0752096847,9.81394672
3104,31.050182,0.000858743675,-0.00833049789,0.00492258649,-1.93343914,0.0697065294,9.86897755
3105,31.060174,-0.0161854886,-0.00726523297,0.000661528786,-1.95545185,0.135744303,9.83412457
3106,31.070076,0.0125766527,-0.00619996851,-0.000403735641,-1.96829236,0.152253747,9.85430241
3107,31.079830,-0.000206520781,0.00445267605,0.0155752301,-2.0013113,0.159591287,9.78826427
3108,31.089888,0.00405453704,-0.0189831425,-0.0142521737,-1.93160474,0.139413059,9.85063457
3109,31.099829,0.00725033041,-0.00193891069,-0.0185132325,-1.92793608,0.144916207,9.85797119
3110,31.109821,0.0125766527,-0.0168526117,-0.0110563803,-1.99213946,0.143081829,9.75524616
3111,31.120187,0.0242945626,0.000191618165,-0.00999111589,-1.93894219,0.124738008,9.86163998
3112,31.130134,-0.00233704969,-0.0115262913,-0.00146900013,-2.01415205,0.141247451,9.85063457
3113,31.140071,-0.0151202232,-0.0307010505,0.0134447021,-2.0013113,0.154088125,9.83962727
3114,31.149872,-0.000206520781,-0.00939576235,-0.00359952892,-1.98847067,0.209119603,9.88732147
3115,31.160218,-0.0172507502,-0.00300417515,0.0123794377,-1.92793608,0.108228564,9.7956028
3116,31.169983,-0.0044675786,0.0055179405,0.00279205781,-1.97379565,0.166928798,9.83595848
3117,31.180215,-0.00233704969,0.00125688268,-0.0153174382,-1.94811416,0.157756895,9.82678699
3118,31.190149,0.00831559487,-0.0125915557,0.0134447021,-1.92977035,0.179769486,9.85613728
3119,31.199928,0.00831559487,0.0108442623,-0.0142521737,-2.01415205,0.155922517,9.82128334
3120,31.209878,0.000858743675,0.00445267605,-0.0121216448,-1.90225458,0.187107027,9.85613728
3121,31.219852,0.00405453704,-0.00300417515,-0.000403735641,-1.99580812,0.155922517,9.9001627
3122,31.230225,-0.00127178524,0.0055179405,-0.019578496,-1.97746432,0.168763191,9.83229065
3123,31.240141,0.00831559487,0.00125688268,-0.00466479361,-2.01048326,0.16509442,9.80293941
3124,31.250076,0.0104461238,0.00764846941,-0.0110563803,-1.92977035,0.110062949,9.81394672
3125,31.260110,-0.00233704969,0.00338741159,-0.00253426447,-1.99947691,0.161425665,9.86897755
3126,31.269943,-0.0161854886,-0.0189831425,-0.00679532252,-1.95545185,0.137578696,9.84879971
3127,31.279891,0.00831559487,-0.00193891069,0.00918364432,-1.98663616,0.174266338,9.87081146
3128,31.289810,0.00831559487,0.00445267605,-0.000403735641,-1.97929871,0.201782078,9.85430241
3129,31.300158,-0.00872863643,-0.00513470406,-0.0121216448,-1.97746432,0.0953878835,9.79009914
3130,31.310360,-0.00766337197,-0.0115262913,0.00705311541,-1.99213946,0.132075548,9.82311821
3131,31.320324,0.000858743675,0.000191618165,-0.0185132325,-2.01048326,0.154088125,9.8799839
3132,31.329887,-0.0129896943,0.0129747912,0.00811837986,-1.95912051,0.179769486,9.81944942
3133,31.339817,-0.00766337197,-0.00300417515,-0.0291658752,-1.96462369,0.168763191,9.80477428
3134,31.350166,-0.0044675786,-0.0125915557,-0.00679532252,-2.01598644,0.0898847431,9.83412457
3135,31.360103,-0.00872863643,0.00445267605,-0.0185132325,-1.99030507,0.144916207,9.85797119
3136,31.369902,0.0136419171,0.000191618165,-0.0121216448,-1.9829675,0.11923486,9.82128334
3137,31.380144,-0.00233704969,-0.00833049789,0.00492258649,-1.99397373,0.108228564,9.83779335
3138,31.389897,0.00405453704,0.0087137334,-0.00999111589,-2.0013113,0.106394187,9.88732147
3139,31.400104,-0.00659810752,-0.0125915557,-0.0238395538,-1.98663616,0.135744303,9.85246754
3140,31.410052,-0.0140549587,0.0087137334,-0.00466479361,-2.01782084,0.170597568,9.84696579
3141,31.419848,-0.00766337197,-0.0104610268,-0.0291658752,-1.96462369,0.117400482,9.89649391
3142,31.429863,-0.00659810752,-0.0040694396,-0.00573005807,-1.93527353,0.150419369,9.88915539
3143,31.440214,-0.0140549587,0.00125688268,-0.0174479671,-1.95178294,0.117400482,9.82128334
3144,31.450125,-0.00872863643,-0.0168526117,0.00279205781,-1.99947691,0.126572385,9.79193401
3145,31.460137,0.00725033041,-0.0125915557,-0.00253426447,-2.00498009,0.150419369,9.87264633
3146,31.470109,0.0147071807,-0.00619996851,0.0102489088,-1.9811331,0.19261016,9.82495213
3147,31.479901,-0.0119244298,-0.00833049789,0.00811837986,-1.9609549,0.185272634,9.87081146
3148,31.489826,-0.00553284306,-0.00833049789,0.00279205781,-1.99764252,0.152253747,9.89465904
3149,31.500191,-0.000206520781,-0.0104610268,0.00492258649,-2.01415205,0.161425665,9.85430241
3150,31.510119,0.0051198015,-0.00513470406,-0.019578496,-2.00864887,0.163260028,9.86347485
3151,31.520070,0.000858743675,-0.0179178771,-0.00679532252,-1.94811416,0.170597568,9.79743671
3152,31.530045,0.0104461238,0.0129747912,-0.00892585143,-2.01415205,0.163260028,9.85063457
3153,31.540013,-0.0172507502,-0.0221789349,-0.0206437595,-1.94627988,0.102725424,9.8744812
3154,31.549818,-0.00340231415,0.000191618165,-0.019578496,-1.95361733,0.0862159729,9.82862186
3155,31.560052,0.00298927259,0.0108442623,0.00172679324,-1.94444549,0.122903623,9.78459549
3156,31.569977,0.00618506595,0.00445267605,-0.0185132325,-1.95912051,0.139413059,9.83412457
3157,31.580129,0.0125766527,-0.0115262913,0.00918364432,-1.94994855,0.177935109,9.85797119
3158,31.589901,0.00405453704,-0.00300417515,0.00811837986,-1.93894219,0.181603864,9.88732147
3159,31.599849,-0.00872863643,-0.0104610268,-0.0163827017,-2.00681448,0.161425665,9.81944942
3160,31.610186,0.00298927259,-0.00833049789,-0.00786058698,-1.97012675,0.128406778,9.83962727
3161,31.619989,0.00192400813,-0.0168526117,-0.0185132325,-1.97196126,0.122903623,9.90199661
3162,31.630223,-0.000206520781,-0.00513470406,0.0240973458,-1.94994855,0.132075548,9.82862186
3163,31.640123,-0.00127178524,-0.00939576235,-0.00466479361,-1.95178294,0.155922517,9.85797119
3164,31.649946,0.00831559487,0.00658320496,-0.0121216448,-2.00314569,0.201782078,9.77909279
3165,31.659875,0.00192400813,-0.00726523297,0.0177057609,-2.00314569,0.135744303,9.80844307
3166,31.669889,0.00405453704,-0.00726523297,-0.0227742903,-1.96829236,0.11923486,9.80844307
3167,31.679834,0.00405453704,-0.00513470406,0.0166404955,-1.92610168,0.0788784474,9.8744812
3168,31.689990,0.0125766527,-0.00300417515,-0.0163827017,-1.99764252,0.163260028,9.82862186
3169,31.700212,0.0200335048,-0.00193891069,-0.00679532252,-2.02515817,0.181603864,9.84696579
3170,31.709954,-0.000206520781,0.0108442623,-0.0131869093,-1.94444549,0.143081829,9.83779335
3171,31.719893,-0.00127178524,-0.0179178771,0.00279205781,-1.92426729,0.111897334,9.85613728
3172,31.729821,-0.00127178524,-0.00513470406,-0.0153174382,-2.00864887,0.152253747,9.89465904
3173,31.740166,-0.00233704969,-0.0307010505,-0.0323616676,-2.0013113,0.143081829,9.81944942
3174,31.750097,-0.0140549587,-0.0211136695,-0.00999111589,-1.9627893,0.198113307,9.90749931
3175,31.760039,-0.000206520781,0.00232214713,-0.00359952892,-2.0013113,0.11923486,9.77725887
3176,31.770066,0.0115113882,0.00232214713,0.0102489088,-1.97746432,0.111897334,9.84329605
3177,31.779866,0.015772447,-0.00619996851,0.00492258649,-1.95178294,0.179769486,9.83045578
3178,31.789814,-0.0119244298,-0.00833049789,-0.00146900013,-1.9811331,0.176100716,9.81761551
3179,31.800150,0.0210987702,-0.0189831425,0.00492258649,-1.94994855,0.133909926,9.84329605
3180,31.809980,0.00725033041,-0.0317663178,-0.0206437595,-2.0013113,0.190775767,9.83595848
3181,31.819861,0.00618506595,0.000191618165,0.00918364432,-1.95728612,0.117400482,9.85613728
3182,31.829908,0.0168377124,0.00977899786,-0.00573005807,-1.98663616,0.0935535133,9.79927158
3183,31.839884,0.000858743675,-0.0136568202,-0.000403735641,-1.94994855,0.183438256,9.79376793
3184,31.849828,-0.00233704969,-0.00193891069,0.00385732227,-1.99580812,0.150419369,9.88915539
3185,31.860191,0.00405453704,-0.00193891069,-0.00466479361,-1.99397373,0.154088125,9.8854866
3186,31.870129,-0.0044675786,-0.00939576235,-0.0249048173,-1.92977035,0.0862159729,9.80293941
3187,31.879876,0.00831559487,0.00232214713,-0.0131869093,-1.96829236,0.0898847431,9.82862186
3188,31.889809,-0.00659810752,-0.00513470406,-0.0153174382,-1.89491713,0.159591287,9.84513092
3189,31.900163,-0.000206520781,-0.0147220846,-0.000403735641,-1.95545185,0.111897334,9.85980606
3190,31.910106,-0.00233704969,0.00125688268,0.00172679324,-1.93160474,0.148584977,9.78092766
3191,31.919844,0.00725033041,-0.00726523297,0.0145099666,-2.04533648,0.130241156,9.90749931
3192,31.929898,-0.00127178524,-0.00619996851,-0.00359952892,-1.89675152,0.0623690039,9.7644186
3193,31.939833,0.00298927259,-0.0189831425,0.0155752301,-2.02882719,0.126572385,9.81211185
3194,31.950202,-0.000206520781,-0.0253747273,-0.033426933,-1.93894219,0.124738008,9.86897755
3195,31.960128,-0.0044675786,0.00338741159,0.0102489088,-1.94994855,0.130241156,9.81578064
3196,31.970076,-0.00340231415,-0.0115262913,-0.0270353481,-1.97379565,0.19627893,9.84696579
3197,31.979996,-0.0119244298,-0.0179178771,-0.00466479361,-1.9811331,0.117400482,9.89282513
3198,31.990165,0.0168377124,0.00232214713,-0.00892585143,-1.97012675,0.133909926,9.82495213
3199,32.000180,-0.00340231415,-0.0115262913,-0.00999111589,-1.93343914,0.0953878835,9.87081146
3200,32.010116,0.000858743675,-0.00513470406,-0.00253426447,-1.97196126,0.188941389,9.83412457
3201,32.020070,0.0125766527,-0.000873646291,0.00385732227,-1.91876411,0.172431946,9.8854866
3202,32.030000,-0.000206520781,-0.00513470406,-0.00786058698,-1.97196126,0.159591287,9.86897755
3203,32.040189,-0.00659810752,-0.020048406,-0.00359952892,-2.05267382,0.124738008,9.89465904
3204,32.050119,0.0115113882,-0.000873646291,0.00172679324,-2.00314569,0.110062949,9.80477428
3205,32.060095,0.00618506595,-0.000873646291,0.00172679324,-1.95361733,0.190775767,9.91300297
3206,32.070059,0.000858743675,0.00232214713,-0.000403735641,-1.9627893,0.121069245,9.84513092
3207,32.080059,0.0115113882,0.0087137334,-0.00679532252,-1.97196126,0.115566097,9.85246754
3208,32.089999,-0.0183160156,-0.00619996851,0.00705311541,-2.01415205,0.146750599,9.84696579
3209,32.100180,0.00725033041,-0.0136568202,0.00172679324,-1.93710792,0.0550314747,9.80477428
3210,32.110113,-0.00659810752,0.00658320496,0.0102489088,-1.96462369,0.155922517,9.89649391
3211,32.120063,-0.00233704969,-0.0040694396,-0.0163827017,-1.99030507,0.150419369,9.86163998
3212,32.129998,-0.00233704969,-0.00833049789,-0.0142521737,-1.97379565,0.133909926,9.86897755
3213,32.139945,-0.00766337197,0.00125688268,-0.00573005807,-1.98663616,0.132075548,9.91116905
3214,32.150121,-0.00340231415,-0.0136568202,-0.00679532252,-1.97196126,0.121069245,9.84329605
3215,32.160208,0.0104461238,0.000191618165,0.0102489088,-2.0013113,0.188941389,9.79193401
3216,32.170144,-0.00233704969,-0.00513470406,-0.00999111589,-1.90592337,0.11923486,9.78276253
3217,32.180093,-0.00872863643,-0.0243094638,-0.00359952892,-1.99947691,0.177935109,9.84513092
3218,32.190037,0.00725033041,-0.0136568202,0.0219668187,-1.97012675,0.126572385,9.78092766
3219,32.199993,0.000858743675,-0.0104610268,0.00918364432,-1.97929871,0.0825472102,9.89832783
3220,32.209920,-0.00127178524,-0.0125915557,-0.0121216448,-1.9811331,0.133909926,9.84329605
3221,32.220072,-0.00766337197,0.000191618165,0.0123794377,-1.94994855,0.137578696,9.83779335
3222,32.230016,0.0051198015,0.000191618165,0.00918364432,-1.97379565,0.154088125,9.87264633
3223,32.239947,0.0136419171,-0.00513470406,-0.00999111589,-1.95912051,0.139413059,9.86897755
3224,32.250098,0.00618506595,-0.00726523297,0.0230320822,-2.01048326,0.110062949,9.88732147
3225,32.259874,-0.00766337197,0.00445267605,-0.00786058698,-1.94994855,0.110062949,9.8066082
3226,32.269799,0.00298927259,-0.0168526117,-0.00146900013,-1.97196126,0.141247451,9.81027794
3227,32.279990,0.00405453704,-0.0179178771,-0.00573005807,-2.01965523,0.113731712,9.82311821
3228,32.289922,0.0168377124,0.000191618165,0.0166404955,-1.9627893,0.172431946,9.86714363
3229,32.299861,-0.019381281,-0.00619996851,0.000661528786,-1.97012675,0.205450848,9.90199661
3230,32.310266,-0.021511808,-0.000873646291,0.00598785095,-1.99947691,0.152253747,9.87631512
3231,32.319803,0.000858743675,-0.0104610268,-0.000403735641,-1.95912051,0.159591287,9.77359009
3232,32.330092,-0.00233704969,-0.0253747273,-0.00786058698,-1.95178294,0.0770440623,9.83045578
3233,32.340021,0.00725033041,-0.00300417515,0.000661528786,-2.02515817,0.157756895,9.84329605
3234,32.349941,0.000858743675,-0.0147220846,0.0145099666,-2.00864887,0.122903623,9.85980606
3235,32.359910,-0.00872863643,-0.00833049789,-0.00466479361,-1.96829236,0.0935535133,9.82128334
3236,32.370247,-0.0044675786,-0.0317663178,0.00279205781,-1.96462369,0.128406778,9.79927158
3237,32.380136,-0.0108591653,-0.00939576235,-0.00466479361,-1.9627893,0.104559802,9.85797119
3238,32.390127,-0.00340231415,-0.00833049789,-0.0206437595,-2.01965523,0.0733752996,9.83595848
3239,32.399909,-0.00766337197,0.00764846941,-0.00892585143,-1.94077671,0.159591287,9.84879971
3240,32.409836,0.00298927259,-0.0243094638,-0.0110563803,-1.97012675,0.157756895,9.86897755
3241,32.420212,-0.000206520781,-0.0168526117,-0.0227742903,-1.94444549,0.100891039,9.85613728
3242,32.430176,-0.00979390088,-0.0115262913,-0.0206437595,-1.97196126,0.19627893,9.85246754
3243,32.439950,0.00405453704,-0.00619996851,-0.00679532252,-1.98480177,0.148584977,9.85613728
3244,32.450319,-0.0140549587,0.00658320496,-0.00892585143,-1.99213946,0.130241156,9.83045578
3245,32.459893,0.00938085932,-0.00939576235,0.0272931401,-1.92793608,0.124738008,9.85430241
3246,32.469853,0.0051198015,-0.00619996851,-0.0217090249,-1.99397373,0.110062949,9.85980606
3247,32.480211,0.00192400813,-0.00833049789,-0.00892585143,-1.97929871,0.150419369,9.82311821
3248,32.490132,-0.00127178524,0.00977899786,-0.00892585143,-1.87290454,0.0770440623,9.83962727
3249,32.499887,-0.00659810752,0.00232214713,-0.00359952892,-1.91326094,0.0972222686,9.82495213
3250,32.509814,-0.00979390088,-0.0179178771,-0.0291658752,-1.98480177,0.0972222686,9.85430241
3251,32.520155,-0.0044675786,-0.00300417515,-0.0238395538,-1.95912051,0.161425665,9.76258373
3252,32.529899,0.00725033041,-0.0136568202,-0.000403735641,-1.95912051,0.148584977,9.88915539
3253,32.540122,0.00618506595,0.00977899786,0.0102489088,-1.9811331,0.106394187,9.83412457
3254,32.550058,-0.00766337197,-0.0125915557,-0.0398185216,-1.98663616,0.0953878835,9.83962727
3255,32.560115,-0.00553284306,0.00977899786,-0.00359952892,-1.94077671,0.117400482,9.8799839
3256,32.570065,-0.00127178524,-0.00193891069,0.00492258649,-1.9426111,0.139413059,9.84879971
3257,32.579862,0.00831559487,-0.00726523297,0.0123794377,-1.99213946,0.168763191,9.85430241
3258,32.590195,0.00618506595,-0.0157873482,0.00492258649,-1.97379565,0.163260028,9.87264633
3259,32.600206,0.00405453704,-0.0125915557,0.00172679324,-1.91142654,0.183438256,9.82311821
3260,32.609964,0.00405453704,0.00232214713,0.00811837986,-1.97196126,0.139413059,9.81394672
3261,32.619874,-0.00233704969,-0.0104610268,-0.00359952892,-1.98663616,0.0862159729,9.82311821
3262,32.629829,-0.0129896943,-0.00833049789,-0.0110563803,-1.97196126,0.220125899,9.80293941
3263,32.640194,-0.00127178524,-0.00300417515,-0.0131869093,-1.99947691,0.11923486,9.85613728
3264,32.650099,-0.0044675786,-0.0104610268,-0.00999111589,-1.94077671,0.152253747,9.84146214
3265,32.660023,-0.00872863643,0.00977899786,-0.00359952892,-1.97379565,0.19261016,9.85063457
3266,32.670179,-0.0129896943,-0.0317663178,-0.0174479671,-1.9609549,0.0935535133,9.75524616
3267,32.680191,-0.00979390088,-0.0125915557,-0.00466479361,-1.94994855,0.0311845019,9.91850567
3268,32.689900,-0.00659810752,0.00658320496,0.00279205781,-1.95728612,0.0165094435,9.69838047
3269,32.699822,-0.000206520781,-0.020048406,-0.0121216448,-1.92610168,0.159591287,9.79927158
3270,32.710207,0.0051198015,0.00764846941,-0.0227742903,-1.97929871,0.174266338,9.89649391
3271,32.720008,-0.000206520781,0.000191618165,0.00385732227,-1.94444549,0.179769486,9.81944942
3272,32.729958,0.0104461238,-0.0275052581,-0.00999111589,-1.98480177,0.139413059,9.84879971
3273,32.739973,-0.0161854886,-0.000873646291,0.00811837986,-1.9811331,0.124738008,9.80844307
3274,32.749913,0.0051198015,-0.00939576235,0.00172679324,-1.92243278,0.11923486,9.88365364
3275,32.759838,0.0125766527,0.00764846941,0.00172679324,-1.97562993,0.0531970933,9.77359009
3276,32.770184,-0.00340231415,-0.0040694396,0.000661528786,-1.97379565,0.212788373,9.7956028
3277,32.779918,0.0210987702,-0.0168526117,0.00492258649,-2.01965523,0.179769486,9.84513092
3278,32.789885,-0.00233704969,-0.00619996851,0.00492258649,-1.99397373,0.117400482,9.81944942
3279,32.799822,0.00298927259,0.00445267605,-0.00146900013,-1.90592337,0.148584977,9.87631512
3280,32.810068,0.0115113882,-0.0317663178,0.00598785095,-1.94811416,0.0366876498,9.86714363
3281,32.820283,-0.0108591653,0.00445267605,-0.00359952892,-2.02515817,-0.0568658561,9.80844307
3282,32.829888,-0.00553284306,-0.0125915557,-0.0376879908,-1.92610168,0.0697065294,9.78276253
3283,32.840055,-0.0044675786,0.00338741159,-0.019578496,-2.00314569,0.102725424,9.82495213
3284,32.850005,0.00298927259,-0.00300417515,-0.00466479361,-1.99397373,0.176100716,9.85797119
3285,32.859961,0.000858743675,-0.00619996851,-0.00786058698,-1.96645796,0.19261016,9.84696579
3286,32.869911,0.00298927259,0.000191618165,-0.0291658752,-1.95912051,0.157756895,9.81761551
3287,32.879823,-0.000206520781,-0.00300417515,-0.00679532252,-2.00681448,0.0788784474,9.85246754
3288,32.890235,-0.0044675786,0.00445267605,0.00598785095,-1.99580812,0.188941389,9.87814999
3289,32.900016,-0.00340231415,0.0087137334,-0.0312964059,-2.01965523,0.0917191282,9.74974346
3290,32.909976,-0.00233704969,-0.0168526117,-0.0121216448,-2.00498009,0.152253747,9.89099026
3291,32.919902,0.00298927259,0.00232214713,0.00492258649,-1.95912051,0.166928798,9.73506737
3292,32.929833,-0.0204465464,-0.00833049789,-0.0121216448,-2.00314569,0.0898847431,9.85980606
3293,32.940185,-0.0044675786,-0.0221789349,-0.00359952892,-1.9609549,0.117400482,9.86347485
3294,32.949946,-0.0044675786,-0.0168526117,0.00705311541,-2.01965523,0.221960276,9.82311821
3295,32.959870,-0.000206520781,0.00338741159,-0.0163827017,-1.95912051,0.139413059,9.83229065
3296,32.969887,-0.0204465464,-0.0296357851,-0.0185132325,-1.94994855,0.088050358,9.85430241
3297,32.980230,-0.0172507502,-0.0211136695,-0.00786058698,-1.99030507,0.130241156,9.79927158
3298,32.989818,-0.00127178524,0.00232214713,0.00279205781,-1.9811331,0.0990566537,9.80293941
3299,33.000199,-0.00127178524,-0.0157873482,-0.00892585143,-1.9609549,0.0990566537,9.86897755
3300,33.009964,0.00725033041,0.00125688268,0.0145099666,-1.9609549,0.126572385,9.76074886
3301,33.019898,0.00298927259,-0.0136568202,-0.0185132325,-1.95545185,0.170597568,9.84696579
3302,33.029810,-0.000206520781,0.0140400557,0.0432721078,-1.96829236,0.185272634,9.90199661
3303,33.040155,-0.0044675786,-0.0232442003,-0.00359952892,-1.9811331,0.0458595641,9.78459549
3304,33.050085,0.00938085932,0.0172358509,0.00492258649,-2.00498009,0.141247451,9.85430241
3305,33.060047,0.0104461238,-0.00193891069,0.00279205781,-1.89491713,0.144916207,9.54979515
3306,33.070226,0.0189682394,0.00338741159,0.00279205781,-2.07652116,0.0807128325,10.2358541
3307,33.080007,0.00725033041,-0.0243094638,-0.0142521737,-1.98847067,0.0531970933,9.57180786
3308,33.090008,-0.00127178524,0.0119095268,0.00598785095,-1.90225458,0.302673101,9.82495213
3309,33.099926,0.0956672803,-0.0658547804,-0.00679532252,-2.13155246,-0.302673101,9.88365364
3310,33.109869,-0.0140549587,-0.0115262913,-0.0131869093,-2.225106,-0.267819852,9.5809803
3311,33.120067,-0.00553284306,0.00232214713,-0.00786058698,-1.88757956,0.0788784474,8.97196388
3312,33.129986,-0.0449476279,0.0055179405,-0.0217090249,-1.6601162,0.177935109,9.2562933
3313,33.139938,0.017902974,0.0087137334,-0.00253426447,-1.92426729,0.361373335,10.4504766
3314,33.149876,0.0168377124,-0.00833049789,0.00172679324,-2.03799891,0.163260028,9.68920803
3315,33.160034,0.0104461238,0.00125688268,-0.0291658752,-2.03799891,-0.0311845019,9.82862186
3316,33.170073,0.0125766527,-0.0147220846,0.0113141732,-2.02148938,-0.00366876507,9.7222271
3317,33.180006,-0.00233704969,0.0129747912,-0.00786058698,-1.99397373,0.152253747,9.74790859
3318,33.189932,0.00938085932,0.0129747912,-0.019578496,-2.03249574,0.135744303,9.83962727
3319,33.199888,0.00192400813,-0.00726523297,0.00598785095,-1.99213946,0.111897334,9.89099026
3320,33.209817,-0.00553284306,-0.00939576235,0.00598785095,-1.91509533,0.0587002411,9.77909279
3321,33.220210,-0.0044675786,-0.0179178771,0.00492258649,-1.95912051,0.143081829,9.89465904
3322,33.230011,0.00831559487,0.00125688268,0.00598785095,-1.99213946,0.152253747,9.81394672
3323,33.239932,-0.00872863643,-0.0104610268,0.00811837986,-1.91876411,0.155922517,9.79376793
3324,33.249887,0.0104461238,0.00445267605,0.0134447021,-1.95728612,0.0990566537,9.87264633
3325,33.260061,0.015772447,0.00338741159,-0.019578496,-1.99947691,0.133909926,9.80844307
3326,33.269860,-0.00233704969,-0.0040694396,-0.00146900013,-1.96645796,0.154088125,9.84513092
3327,33.280047,-0.0044675786,-0.0168526117,0.0134447021,-2.00314569,0.172431946,9.86714363
3328,33.289972,-0.00127178524,-0.0211136695,-0.00786058698,-1.93343914,0.117400482,9.81394672
3329,33.300006,0.00618506595,-0.0104610268,-0.0163827017,-1.99030507,0.126572385,9.85246754
3330,33.309947,0.00618506595,-0.00833049789,-0.00359952892,-1.99030507,0.155922517,9.84329605
3331,33.320224,0.0147071807,-0.00300417515,-0.00146900013,-1.96462369,0.154088125,9.86347485
3332,33.330077,0.00192400813,0.000191618165,0.00279205781,-2.0013113,0.117400482,9.92767811
3333,33.339870,-0.00979390088,0.000191618165,0.00385732227,-1.9811331,0.110062949,9.76808643
3334,33.349855,0.00618506595,-0.0125915557,0.00385732227,-1.97746432,0.135744303,9.83045578
3335,33.359802,0.00618506595,0.00232214713,-0.019578496,-1.94627988,0.148584977,9.87081146
3336,33.370149,0.0051198015,-0.00726523297,-0.00573005807,-1.99397373,0.130241156,9.82495213
3337,33.380086,-0.019381281,-0.00619996851,0.0177057609,-2.01782084,0.137578696,9.85797119
3338,33.389879,-0.00872863643,-0.0040694396,-0.0217090249,-2.0013113,0.148584977,9.77725887
3339,33.399808,0.00831559487,-0.0307010505,-0.00786058698,-1.95178294,0.0972222686,9.82678699
3340,33.410057,0.00938085932,-0.00619996851,0.0177057609,-1.91326094,0.212788373,9.8854866
3341,33.420068,0.00618506595,-0.00833049789,0.00172679324,-1.94444549,0.172431946,9.83412457
3342,33.430006,0.0051198015,-0.00513470406,0.0187710244,-1.94444549,0.161425665,9.88365364
3343,33.440001,0.00831559487,0.00125688268,-0.00466479361,-1.95545185,0.144916207,9.84879971
3344,33.450204,0.00938085932,0.00232214713,0.00279205781,-1.99397373,0.113731712,9.76808643
3345,33.460129,0.0125766527,-0.00193891069,0.00385732227,-1.95545185,0.113731712,9.83962727
3346,33.470082,0.0136419171,-0.00726523297,0.00492258649,-2.0013113,0.148584977,9.79927158
3347,33.480058,-0.00872863643,-0.00833049789,0.00279205781,-1.94077671,0.0697065294,9.81211185
3348,33.490218,-0.00766337197,-0.00833049789,0.0209015533,-2.00681448,0.198113307,9.83595848
3349,33.500243,0.000858743675,-0.0136568202,0.0134447021,-1.97379565,0.154088125,9.85063457
3350,33.510160,0.00831559487,0.00338741159,-0.0227742903,-2.00314569,0.143081829,9.81578064
3351,33.520092,-0.00127178524,-0.0232442003,0.00811837986,-2.00864887,0.168763191,9.83779335
3352,33.530032,0.00938085932,-0.0253747273,-0.00786058698,-1.93710792,0.137578696,9.83595848
3353,33.539952,0.000858743675,0.000191618165,-0.000403735641,-1.98480177,0.111897334,9.85797119
3354,33.549889,0.0104461238,-0.0040694396,0.00598785095,-1.99213946,0.115566097,9.82862186
3355,33.560053,0.00938085932,-0.0253747273,0.000661528786,-1.95912051,0.187107027,9.82862186
3356,33.570303,0.0147071807,-0.00619996851,0.00492258649,-1.95912051,0.0972222686,9.82311821
3357,33.579850,0.00725033041,0.00125688268,-0.0142521737,-1.99213946,0.126572385,9.82495213
3358,33.590228,0.0051198015,0.0087137334,0.00172679324,-1.94811416,0.100891039,9.85063457
3359,33.600141,0.00298927259,-0.0040694396,-0.0110563803,-2.03799891,0.130241156,9.79376793
3360,33.610089,-0.00553284306,-0.00513470406,-0.0142521737,-1.91509533,0.135744303,9.82678699
3361,33.620065,-0.00979390088,0.00125688268,0.0283584036,-1.95178294,0.124738008,9.80110645
3362,33.629866,0.0104461238,-0.00513470406,-0.00146900013,-1.97562993,0.133909926,9.90383053
3363,33.639807,-0.0108591653,-0.0168526117,0.0102489088,-1.93343914,0.100891039,9.81027794
3364,33.650159,-0.00127178524,-0.00726523297,-0.00573005807,-1.92793608,0.133909926,9.81944942
3365,33.660147,0.0051198015,-0.0040694396,0.00279205781,-1.99580812,0.185272634,9.85613728
3366,33.670082,-0.0044675786,-0.00833049789,0.000661528786,-2.00498009,0.0843815953,9.7956028
3367,33.679909,-0.0044675786,-0.0157873482,0.00705311541,-1.94077671,0.137578696,9.85246754
3368,33.689833,-0.00233704969,-0.000873646291,0.03901105,-1.94811416,0.163260028,9.87081146
3369,33.700016,-0.0161854886,-0.0147220846,0.00811837986,-1.98847067,0.172431946,9.8799839
3370,33.709805,-0.00127178524,0.000191618165,-0.0291658752,-1.91692972,0.137578696,9.8854866
3371,33.720159,-0.000206520781,-0.000873646291,-0.0227742903,-1.97196126,0.16509442,9.83779335
3372,33.730118,-0.00766337197,-0.0040694396,-0.00253426447,-2.04350209,0.122903623,9.84329605
